class_,condition,rep,lib,barcode,batch,nCounts,mito_pct, Immgen_type,sub_type,x,y,cell_id
Neutrophils,healthy,Healthy 2,h_2_1,bc0525,round2_20151217,2496,0,GN_Arth_SynF,N1,371.130636956,-765.612461705,h_2_1:bc0525
Neutrophils,healthy,Healthy 2,h_2_1,bc0508,round2_20151217,2427,0.041,GN_Arth_SynF,N1,190.36890413,-799.83061146,h_2_1:bc0508
Neutrophils,healthy,Healthy 1,h_1_1,bc0279,round1_20151128,4644,0.194,GN_Bl,N1,141.36055443,-776.518188787,h_1_1:bc0279
Neutrophils,healthy,Healthy 1,h_1_2,bc0929,round3_20160313,1413,0,GN_Arth_SynF,N1,130.440214564,-621.310310199,h_1_2:bc0929
Neutrophils,healthy,Healthy 2,h_2_3,bc0987,round3_20160313,1440,0.486,GN_Bl,N1,208.961479404,-659.84283945,h_2_3:bc0987
Neutrophils,healthy,Healthy 1,h_1_2,bc0902,round3_20160313,1605,0.623,GN_Arth_SynF,N1,-122.829869746,-709.846136322,h_1_2:bc0902
Neutrophils,healthy,Healthy 2,h_2_3,bc0721,round3_20160313,2273,0,GN_Arth_SynF,N1,243.157805181,-659.883180561,h_2_3:bc0721
Neutrophils,healthy,Healthy 2,h_2_1,bc1216,round2_20151217,1324,0,GN_Arth_SynF,N1,175.529419022,-772.674878392,h_2_1:bc1216
Neutrophils,healthy,Healthy 2,h_2_3,bc0266,round3_20160313,2752,0.436,GN_Arth_SynF,N1,396.686575533,-681.730944225,h_2_3:bc0266
Neutrophils,healthy,Healthy 1,h_1_2,bc0611,round3_20160313,2273,0.352,GN_Arth_SynF,N1,390.096004841,-648.124062836,h_1_2:bc0611
Neutrophils,healthy,Healthy 1,h_1_1,bc1722,round1_20151128,1414,0,GN_Arth_SynF,N1,104.454810402,-760.271299993,h_1_1:bc1722
Neutrophils,healthy,Healthy 1,h_1_1,bc0255,round1_20151128,4811,0.166,GN_Arth_SynF,N1,363.733152543,-727.642783051,h_1_1:bc0255
Neutrophils,healthy,Healthy 2,h_2_1,bc0639,round2_20151217,2302,0.261,GN_Arth_SynF,N1,353.41866413,-743.938548489,h_2_1:bc0639
Neutrophils,healthy,Healthy 1,h_1_1,bc0446,round1_20151128,3733,0.348,GN_Arth_SynF,N1,340.902868507,-759.975100719,h_1_1:bc0446
Neutrophils,healthy,Healthy 1,h_1_1,bc0740,round1_20151128,3631,0.028,GN_Arth_SynF,N4,590.995684114,-757.990843513,h_1_1:bc0740
Neutrophils,healthy,Healthy 1,h_1_2,bc0905,round3_20160313,1789,0.168,GN_Arth_SynF,N2,313.606851674,-855.291612575,h_1_2:bc0905
Neutrophils,healthy,Healthy 2,h_2_3,bc0372,round3_20160313,2781,0.431,GN_Arth_SynF,N1,298.405946691,-710.186769997,h_2_3:bc0372
Neutrophils,healthy,Healthy 2,h_2_2,bc205,round3_20160313,2228,0.09,GN_Arth_SynF,N1,77.0776090204,-698.097061598,h_2_2:bc205
Neutrophils,healthy,Healthy 2,h_2_1,bc0241,round2_20151217,2386,0,GN_Arth_SynF,N1,263.505268153,-771.032877514,h_2_1:bc0241
Neutrophils,healthy,Healthy 2,h_2_2,bc329,round3_20160313,1511,0.066,GN_Bl,N1,366.146953092,-644.808779668,h_2_2:bc329
Neutrophils,healthy,Healthy 1,h_1_1,bc0196,round1_20151128,4656,0.021,GN_Arth_SynF,N1,251.550586723,-779.147826213,h_1_1:bc0196
Neutrophils,healthy,Healthy 1,h_1_1,bc1549,round1_20151128,2145,0,GN_Bl,N1,29.1397819118,-785.173288079,h_1_1:bc1549
Neutrophils,healthy,Healthy 2,h_2_2,bc708,round3_20160313,1273,0.079,GN_Bl,N1,92.4562237266,-788.810727535,h_2_2:bc708
Neutrophils,healthy,Healthy 1,h_1_2,bc1303,round3_20160313,1140,0.263,GN_Arth_SynF,N1,132.354223418,-657.159343268,h_1_2:bc1303
Neutrophils,healthy,Healthy 1,h_1_1,bc1454,round1_20151128,2336,0.856,GN_Arth_SynF,N2,396.448911274,-816.999002489,h_1_1:bc1454
Neutrophils,healthy,Healthy 2,h_2_3,bc0538,round3_20160313,2409,0.664,GN_BM,N1,-140.245078381,-736.083385743,h_2_3:bc0538
Neutrophils,healthy,Healthy 1,h_1_1,bc1275,round1_20151128,2515,0.08,GN_Bl,N1,284.813081651,-800.119224568,h_1_1:bc1275
Neutrophils,healthy,Healthy 1,h_1_1,bc0017,round1_20151128,8465,0.095,GN_Bl,N1,100.737260831,-735.429309759,h_1_1:bc0017
Neutrophils,healthy,Healthy 2,h_2_3,bc0164,round3_20160313,3144,0.318,GN_Arth_SynF,N1,-101.263196336,-704.637579002,h_2_3:bc0164
Neutrophils,healthy,Healthy 2,h_2_2,bc158,round3_20160313,2630,0.038,GN_Bl,N1,70.0988598978,-712.497244077,h_2_2:bc158
Neutrophils,healthy,Healthy 2,h_2_3,bc0283,round3_20160313,2356,0.637,GN_Arth_SynF,N1,89.2986790323,-679.863368035,h_2_3:bc0283
Neutrophils,healthy,Healthy 2,h_2_1,bc1086,round2_20151217,1759,0,GN_Bl,N1,59.3007971002,-809.514303926,h_2_1:bc1086
Neutrophils,healthy,Healthy 1,h_1_2,bc1102,round3_20160313,1632,0.245,GN_Arth_SynF,N1,323.940757744,-576.703125024,h_1_2:bc1102
Neutrophils,healthy,Healthy 2,h_2_3,bc0483,round3_20160313,1850,0.595,GN_Bl,N1,49.0135475287,-681.906814032,h_2_3:bc0483
Neutrophils,healthy,Healthy 1,h_1_2,bc0215,round3_20160313,1888,1.059,GN_Bl,N1,-47.0984217943,-674.679535063,h_1_2:bc0215
Neutrophils,healthy,Healthy 2,h_2_1,bc0119,round2_20151217,3106,0,GN_Bl,N1,-156.868346215,-796.469175094,h_2_1:bc0119
Neutrophils,healthy,Healthy 1,h_1_1,bc1324,round1_20151128,2589,0,GN_Arth_SynF,N1,311.304610129,-776.776168895,h_1_1:bc1324
Neutrophils,healthy,Healthy 1,h_1_1,bc1319,round1_20151128,2189,0.183,GN_Arth_SynF,N1,295.536163197,-779.771831938,h_1_1:bc1319
Neutrophils,healthy,Healthy 1,h_1_2,bc0458,round3_20160313,1638,0.733,GN_Arth_SynF,N1,149.685082395,-629.993418532,h_1_2:bc0458
Neutrophils,healthy,Healthy 1,h_1_1,bc1699,round1_20151128,1061,0.189,GN_Arth_SynF,N1,334.319232575,-743.737158979,h_1_1:bc1699
Neutrophils,healthy,Healthy 1,h_1_1,bc1267,round1_20151128,2621,0.038,GN_Bl,N1,298.875732199,-739.244513153,h_1_1:bc1267
Neutrophils,healthy,Healthy 2,h_2_2,bc336,round3_20160313,2432,0.658,GN_Arth_SynF,N1,314.115750387,-673.774433709,h_2_2:bc336
Neutrophils,healthy,Healthy 2,h_2_3,bc0719,round3_20160313,2161,0.324,GN_Arth_SynF,N1,401.409021457,-670.849282161,h_2_3:bc0719
Neutrophils,healthy,Healthy 2,h_2_2,bc614,round3_20160313,1543,0.518,GN_Arth_SynF,N1,340.520383146,-673.067688657,h_2_2:bc614
Neutrophils,healthy,Healthy 1,h_1_2,bc1096,round3_20160313,1249,0.24,GN_Arth_SynF,N1,257.313531039,-650.961167812,h_1_2:bc1096
Neutrophils,healthy,Healthy 2,h_2_3,bc1048,round3_20160313,2146,0.373,GN_Bl,N1,-46.843799438,-677.904945588,h_2_3:bc1048
Neutrophils,healthy,Healthy 1,h_1_1,bc1704,round1_20151128,1416,0.141,GN_Arth_SynF,N1,313.553673034,-778.58461341,h_1_1:bc1704
Neutrophils,healthy,Healthy 2,h_2_2,bc167,round3_20160313,3192,0,GN_Arth_SynF,N1,308.64524649,-704.821757412,h_2_2:bc167
Neutrophils,healthy,Healthy 2,h_2_3,bc0194,round3_20160313,3266,0.276,GN_Bl,N1,89.4277191413,-677.599190872,h_2_3:bc0194
Neutrophils,healthy,Healthy 2,h_2_3,bc1219,round3_20160313,1479,0.27,GN_Bl,N1,260.641283023,-636.189920034,h_2_3:bc1219
Neutrophils,healthy,Healthy 2,h_2_3,bc1277,round3_20160313,1035,0.483,GN_Arth_SynF,N1,143.143665375,-749.65196633,h_2_3:bc1277
Neutrophils,healthy,Healthy 1,h_1_1,bc0980,round1_20151128,3428,0.233,GN_Arth_SynF,N1,248.008645137,-656.575330344,h_1_1:bc0980
Neutrophils,healthy,Healthy 2,h_2_3,bc0878,round3_20160313,2024,0.099,GN_Bl,N1,74.7526004701,-670.810698205,h_2_3:bc0878
Neutrophils,healthy,Healthy 2,h_2_1,bc0009,round2_20151217,4142,0.097,GN_Bl,N1,57.4481820674,-827.56228837,h_2_1:bc0009
Neutrophils,healthy,Healthy 2,h_2_1,bc0481,round2_20151217,3023,0.066,GN_Bl,N1,47.9347303456,-809.057280101,h_2_1:bc0481
Neutrophils,healthy,Healthy 1,h_1_2,bc1066,round3_20160313,1417,0.565,GN_Arth_SynF,N1,258.625943583,-638.15943313,h_1_2:bc1066
Neutrophils,healthy,Healthy 2,h_2_1,bc0302,round2_20151217,2145,0.186,GN_Bl,N1,-0.435705269943,-811.780769478,h_2_1:bc0302
Neutrophils,healthy,Healthy 2,h_2_1,bc0766,round2_20151217,1555,0.064,GN_Arth_SynF,N1,303.715465832,-789.12476899,h_2_1:bc0766
Neutrophils,healthy,Healthy 2,h_2_2,bc219,round3_20160313,2173,0.138,GN_Bl,N1,194.250111635,-753.819998096,h_2_2:bc219
Neutrophils,healthy,Healthy 2,h_2_3,bc1073,round3_20160313,1507,0.199,GN_Arth_SynF,N1,286.57912143,-641.803936412,h_2_3:bc1073
Neutrophils,healthy,Healthy 2,h_2_1,bc0538,round2_20151217,1777,0,GN_Arth_SynF,N1,201.150516297,-793.685356864,h_2_1:bc0538
Neutrophils,healthy,Healthy 1,h_1_1,bc1664,round1_20151128,1582,0.379,GN_Arth_SynF,N1,181.185898759,-712.622401818,h_1_1:bc1664
Neutrophils,healthy,Healthy 1,h_1_1,bc1691,round1_20151128,1414,0,GN_Bl,N1,-73.6052886208,-781.869545755,h_1_1:bc1691
Neutrophils,healthy,Healthy 1,h_1_2,bc0990,round3_20160313,1283,0.078,GN_Arth_SynF,N1,169.915049377,-648.146179398,h_1_2:bc0990
Neutrophils,healthy,Healthy 1,h_1_1,bc0991,round1_20151128,2779,0.18,GN_Bl,N1,-37.7343361751,-761.548385017,h_1_1:bc0991
Neutrophils,healthy,Healthy 2,h_2_1,bc0270,round2_20151217,2626,0,GN_Bl,N1,-19.2132849523,-774.024555883,h_2_1:bc0270
Neutrophils,healthy,Healthy 2,h_2_2,bc647,round3_20160313,1331,0.15,GN_Arth_SynF,N1,357.336219913,-711.815638727,h_2_2:bc647
Neutrophils,healthy,Healthy 1,h_1_2,bc1298,round3_20160313,1017,0.393,GN_Arth_SynF,N1,297.896679016,-628.389026354,h_1_2:bc1298
Neutrophils,healthy,Healthy 1,h_1_2,bc0925,round3_20160313,1843,0.217,GN_Arth_SynF,N1,143.694990794,-632.676327522,h_1_2:bc0925
Neutrophils,healthy,Healthy 1,h_1_2,bc0858,round3_20160313,1367,0.439,GN_Bl,N1,-153.462081253,-702.745489708,h_1_2:bc0858
Neutrophils,healthy,Healthy 1,h_1_1,bc1153,round1_20151128,2248,0.044,GN_Arth_SynF,N1,74.7703230242,-805.326452403,h_1_1:bc1153
Neutrophils,healthy,Healthy 2,h_2_3,bc0621,round3_20160313,1710,0.058,GN_Bl,N1,-6.67743522396,-727.410795144,h_2_3:bc0621
Neutrophils,healthy,Healthy 2,h_2_1,bc0419,round2_20151217,2074,0,GN_Bl,N1,-76.0179210935,-774.63503625,h_2_1:bc0419
Neutrophils,healthy,Healthy 2,h_2_1,bc0307,round2_20151217,2244,0,GN_Arth_SynF,N1,344.00311535,-823.281807763,h_2_1:bc0307
Neutrophils,healthy,Healthy 2,h_2_2,bc594,round3_20160313,1331,0.15,GN_Bl,N1,335.03278144,-702.173512525,h_2_2:bc594
Neutrophils,healthy,Healthy 1,h_1_1,bc0278,round1_20151128,6050,0.248,GN_Bl,N1,219.094670808,-786.142596735,h_1_1:bc0278
Neutrophils,healthy,Healthy 1,h_1_1,bc0770,round1_20151128,3677,0.354,GN_Bl,N1,-60.0113711163,-767.035629427,h_1_1:bc0770
Neutrophils,healthy,Healthy 2,h_2_3,bc0534,round3_20160313,1681,0.119,GN_Arth_SynF,N1,420.363144891,-728.308451977,h_2_3:bc0534
Neutrophils,healthy,Healthy 1,h_1_1,bc1449,round1_20151128,2438,0.246,GN_Bl,N1,-8.13848537906,-696.120506122,h_1_1:bc1449
Neutrophils,healthy,Healthy 1,h_1_2,bc0837,round3_20160313,1774,0,GN_Arth_SynF,N1,382.67984566,-656.803589966,h_1_2:bc0837
Neutrophils,healthy,Healthy 1,h_1_2,bc1246,round3_20160313,1128,0.177,GN_Arth_SynF,N1,155.769781449,-687.344233142,h_1_2:bc1246
Neutrophils,healthy,Healthy 2,h_2_2,bc230,round3_20160313,2038,0.049,GN_Bl,N1,374.56449502,-681.452206349,h_2_2:bc230
Neutrophils,healthy,Healthy 1,h_1_1,bc0230,round1_20151128,5708,0.333,GN_Bl,N1,71.3320586323,-749.599398168,h_1_1:bc0230
Neutrophils,healthy,Healthy 2,h_2_3,bc1040,round3_20160313,1752,0.342,GN_Arth_SynF,N1,461.431086227,-689.657443643,h_2_3:bc1040
Neutrophils,healthy,Healthy 1,h_1_1,bc1247,round1_20151128,2496,0.08,GN_Arth_SynF,N1,407.293849914,-749.693630019,h_1_1:bc1247
Neutrophils,healthy,Healthy 1,h_1_2,bc0111,round3_20160313,2911,0.412,GN_Bl,N1,187.199164015,-636.360329846,h_1_2:bc0111
Neutrophils,healthy,Healthy 2,h_2_1,bc0125,round2_20151217,3636,0,GN_Bl,N1,-19.5730125517,-814.116478142,h_2_1:bc0125
Neutrophils,healthy,Healthy 1,h_1_1,bc1000,round1_20151128,2534,0.118,GN_Bl,N1,158.767115149,-776.109223876,h_1_1:bc1000
Neutrophils,healthy,Healthy 2,h_2_1,bc0798,round2_20151217,2335,0,GN_Bl,N1,-21.3500262905,-817.175883755,h_2_1:bc0798
Neutrophils,healthy,Healthy 2,h_2_2,bc281,round3_20160313,2864,0.384,GN_Arth_SynF,N1,251.477594467,-651.408833268,h_2_2:bc281
Neutrophils,healthy,Healthy 2,h_2_3,bc0593,round3_20160313,1893,0,GN_Bl,N1,-46.2991122583,-724.13767549,h_2_3:bc0593
Neutrophils,healthy,Healthy 2,h_2_1,bc0659,round2_20151217,1958,0.204,GN_Arth_SynF,N1,60.2085426665,-791.908731881,h_2_1:bc0659
Neutrophils,healthy,Healthy 1,h_1_1,bc1212,round1_20151128,2514,0.239,GN_Bl,N1,-17.9541950673,-793.073940053,h_1_1:bc1212
Neutrophils,healthy,Healthy 2,h_2_1,bc0389,round2_20151217,2334,0,GN_Bl,N1,166.959435628,-780.160387016,h_2_1:bc0389
Neutrophils,healthy,Healthy 1,h_1_1,bc1308,round1_20151128,2300,0.13,GN_Arth_SynF,N1,196.183452306,-803.236901285,h_1_1:bc1308
Neutrophils,healthy,Healthy 2,h_2_3,bc1098,round3_20160313,1605,0.249,GN_Bl,N1,162.591476119,-673.460618222,h_2_3:bc1098
Neutrophils,healthy,Healthy 2,h_2_2,bc587,round3_20160313,1768,0.113,GN_Bl,N1,236.341324063,-677.020378014,h_2_2:bc587
Neutrophils,healthy,Healthy 2,h_2_1,bc1119,round2_20151217,1673,0.06,GN_Bl,N1,332.888855166,-764.868025918,h_2_1:bc1119
Neutrophils,healthy,Healthy 2,h_2_3,bc0993,round3_20160313,1470,0.136,GN_Bl,N1,60.8942540041,-736.84237626,h_2_3:bc0993
Neutrophils,healthy,Healthy 2,h_2_1,bc0384,round2_20151217,1991,0.1,GN_Bl,N1,64.6904608384,-799.401131588,h_2_1:bc0384
Neutrophils,healthy,Healthy 2,h_2_1,bc0326,round2_20151217,2304,0.043,GN_Bl,N1,41.1335825151,-798.450291395,h_2_1:bc0326
Neutrophils,healthy,Healthy 1,h_1_1,bc1154,round1_20151128,2831,0.071,GN_Bl,N1,92.4611925202,-748.735485669,h_1_1:bc1154
Neutrophils,healthy,Healthy 1,h_1_2,bc0437,round3_20160313,1736,0.115,GN_Arth_SynF,N1,246.78490478,-615.751869974,h_1_2:bc0437
Neutrophils,healthy,Healthy 1,h_1_2,bc0562,round3_20160313,2027,0.345,GN_Arth_SynF,N1,227.825597573,-609.218105482,h_1_2:bc0562
Neutrophils,healthy,Healthy 2,h_2_2,bc611,round3_20160313,1395,0.072,GN_Arth_SynF,N1,353.139170288,-640.236546301,h_2_2:bc611
Neutrophils,healthy,Healthy 2,h_2_2,bc531,round3_20160313,1889,0.053,GN_Bl,N1,-116.573972949,-731.213658187,h_2_2:bc531
Neutrophils,healthy,Healthy 1,h_1_1,bc0311,round1_20151128,3867,0.129,GN_Bl,N1,33.778678405,-770.387554141,h_1_1:bc0311
Neutrophils,healthy,Healthy 2,h_2_3,bc0737,round3_20160313,1821,0.11,GN_Bl,N1,97.8693989811,-691.680442756,h_2_3:bc0737
Neutrophils,healthy,Healthy 2,h_2_3,bc0276,round3_20160313,3208,0.249,GN_Bl,N1,108.573799466,-703.258202031,h_2_3:bc0276
Neutrophils,healthy,Healthy 2,h_2_3,bc0577,round3_20160313,2024,0.099,GN_Bl,N1,110.820501991,-710.434315489,h_2_3:bc0577
Neutrophils,healthy,Healthy 2,h_2_3,bc1078,round3_20160313,1598,0.25,GN_Bl,N1,112.260581228,-643.247128571,h_2_3:bc1078
Neutrophils,healthy,Healthy 1,h_1_1,bc0320,round1_20151128,3631,0.11,GN_Arth_SynF,N1,69.1622136999,-773.421774188,h_1_1:bc0320
Neutrophils,healthy,Healthy 2,h_2_3,bc1369,round3_20160313,1336,0.15,GN_Arth_SynF,N1,237.035736039,-680.018464631,h_2_3:bc1369
Neutrophils,healthy,Healthy 1,h_1_2,bc0959,round3_20160313,1468,0,GN_Arth_SynF,N1,412.800709961,-661.607500267,h_1_2:bc0959
Neutrophils,healthy,Healthy 1,h_1_2,bc0718,round3_20160313,1793,0,GN_Arth_SynF,N1,161.452465825,-625.823173429,h_1_2:bc0718
Neutrophils,healthy,Healthy 1,h_1_1,bc0384,round1_20151128,4536,0,GN_Arth_SynF,N1,97.5255104527,-768.775522419,h_1_1:bc0384
Neutrophils,healthy,Healthy 2,h_2_3,bc0688,round3_20160313,2528,1.899,GN_Arth_SynF,N1,338.338771693,-668.128934868,h_2_3:bc0688
Neutrophils,healthy,Healthy 1,h_1_1,bc1520,round1_20151128,1999,0,GN_Arth_SynF,N1,181.984605304,-723.18822587,h_1_1:bc1520
Neutrophils,healthy,Healthy 1,h_1_2,bc1275,round3_20160313,1289,0.465,GN_Arth_SynF,N1,380.601997724,-620.764397689,h_1_2:bc1275
Neutrophils,healthy,Healthy 1,h_1_2,bc1253,round3_20160313,1007,0.298,GN_Arth_SynF,N1,326.849411087,-675.712217859,h_1_2:bc1253
Neutrophils,healthy,Healthy 2,h_2_3,bc0856,round3_20160313,1975,0.658,GN_Arth_SynF,N1,410.732710004,-725.577118978,h_2_3:bc0856
Neutrophils,healthy,Healthy 2,h_2_2,bc396,round3_20160313,1641,0.244,GN_Arth_SynF,N1,331.493425117,-672.971795126,h_2_2:bc396
Neutrophils,healthy,Healthy 2,h_2_1,bc1042,round2_20151217,1411,0,GN_Arth_SynF,N1,258.126900555,-855.25744532,h_2_1:bc1042
Neutrophils,healthy,Healthy 2,h_2_3,bc0218,round3_20160313,2102,0.048,GN_Bl,N1,307.894233292,-754.142688758,h_2_3:bc0218
Neutrophils,healthy,Healthy 1,h_1_1,bc1603,round1_20151128,1651,0,GN_Arth_SynF,N1,250.325349401,-786.97333503,h_1_1:bc1603
Neutrophils,healthy,Healthy 1,h_1_2,bc0475,round3_20160313,1624,0.123,GN_Bl,N1,92.9981269437,-644.594007029,h_1_2:bc0475
Neutrophils,healthy,Healthy 1,h_1_2,bc0299,round3_20160313,2302,0.956,GN_Arth_SynF,N1,437.041823821,-708.713072562,h_1_2:bc0299
Neutrophils,healthy,Healthy 2,h_2_1,bc0889,round2_20151217,1841,0,GN_Bl,N1,60.5317932086,-779.949802486,h_2_1:bc0889
Neutrophils,healthy,Healthy 1,h_1_1,bc0559,round1_20151128,3419,0,GN_Arth_SynF,N1,301.196016148,-730.959513111,h_1_1:bc0559
Neutrophils,healthy,Healthy 2,h_2_3,bc0689,round3_20160313,1816,0.385,GN_Bl,N1,203.899378954,-688.945908153,h_2_3:bc0689
Neutrophils,healthy,Healthy 1,h_1_1,bc1619,round1_20151128,1734,0.173,GN_Arth_SynF,N1,189.10419442,-748.782635639,h_1_1:bc1619
Neutrophils,healthy,Healthy 2,h_2_1,bc1438,round2_20151217,1043,0.096,GN_Arth_SynF,N1,463.808401713,-791.512258237,h_2_1:bc1438
Neutrophils,healthy,Healthy 1,h_1_2,bc0750,round3_20160313,1808,1.383,GN_Arth_SynF,N1,404.756894541,-688.370021338,h_1_2:bc0750
Neutrophils,healthy,Healthy 1,h_1_2,bc1067,round3_20160313,1330,0,GN_Bl,N1,204.990567969,-646.578295958,h_1_2:bc1067
Neutrophils,healthy,Healthy 1,h_1_1,bc0083,round1_20151128,5799,0.138,GN_Arth_SynF,N1,284.511362042,-722.325298795,h_1_1:bc0083
Neutrophils,healthy,Healthy 2,h_2_1,bc0048,round2_20151217,3039,0,GN_Arth_SynF,N1,215.332757914,-825.905739023,h_2_1:bc0048
Neutrophils,healthy,Healthy 2,h_2_3,bc0954,round3_20160313,1419,0.211,GN_Bl,N1,144.76715069,-655.529625937,h_2_3:bc0954
Neutrophils,healthy,Healthy 1,h_1_1,bc1053,round1_20151128,2264,0.088,GN_Arth_SynF,N1,188.54621806,-710.554807263,h_1_1:bc1053
Neutrophils,healthy,Healthy 1,h_1_1,bc0588,round1_20151128,3527,0,GN_Arth_SynF,N1,268.712055657,-757.19270572,h_1_1:bc0588
Neutrophils,healthy,Healthy 1,h_1_1,bc1668,round1_20151128,1623,0,GN_Arth_SynF,N1,301.430713112,-732.532237283,h_1_1:bc1668
Neutrophils,healthy,Healthy 1,h_1_1,bc1144,round1_20151128,2747,0.073,GN_Arth_SynF,N2,427.589146617,-815.820222595,h_1_1:bc1144
Neutrophils,healthy,Healthy 1,h_1_1,bc0536,round1_20151128,3550,0.169,GN_Arth_SynF,N1,389.231162541,-736.147552517,h_1_1:bc0536
Neutrophils,healthy,Healthy 1,h_1_2,bc0534,round3_20160313,2003,0.15,GN_Bl,N1,294.080924072,-660.749581632,h_1_2:bc0534
Neutrophils,healthy,Healthy 2,h_2_1,bc1057,round2_20151217,1777,0,GN_Arth_SynF,N1,379.562234481,-720.655289341,h_2_1:bc1057
Neutrophils,healthy,Healthy 1,h_1_2,bc0409,round3_20160313,1846,0,GN_Arth_SynF,N1,64.4961607957,-661.971371537,h_1_2:bc0409
Neutrophils,healthy,Healthy 2,h_2_3,bc0738,round3_20160313,1801,0.167,GN_Arth_SynF,N1,392.207602591,-686.71392866,h_2_3:bc0738
Neutrophils,healthy,Healthy 2,h_2_1,bc1275,round2_20151217,1068,0.094,GN_Arth_SynF,N1,210.133998563,-846.092735927,h_2_1:bc1275
Neutrophils,healthy,Healthy 1,h_1_2,bc0820,round3_20160313,1183,0.254,GN_Bl,N1,141.669895229,-664.382888163,h_1_2:bc0820
Neutrophils,healthy,Healthy 1,h_1_2,bc0227,round3_20160313,1893,0.317,GN_Bl,N1,231.869226766,-635.935340346,h_1_2:bc0227
Neutrophils,healthy,Healthy 2,h_2_3,bc0337,round3_20160313,2188,0.229,GN_Bl,N1,-32.2501565308,-666.106126013,h_2_3:bc0337
Neutrophils,healthy,Healthy 2,h_2_1,bc0212,round2_20151217,2679,0.112,GN_Bl,N1,252.56456307,-764.047180182,h_2_1:bc0212
Neutrophils,healthy,Healthy 2,h_2_1,bc0294,round2_20151217,2446,0,GN_Arth_SynF,N1,270.74413446,-807.801504002,h_2_1:bc0294
Neutrophils,healthy,Healthy 1,h_1_2,bc0280,round3_20160313,1837,0.109,GN_Arth_SynF,N1,357.532430881,-687.16579518,h_1_2:bc0280
Neutrophils,healthy,Healthy 1,h_1_2,bc0933,round3_20160313,1281,0.234,GN_Arth_SynF,N1,368.972503281,-606.331253433,h_1_2:bc0933
Neutrophils,healthy,Healthy 1,h_1_2,bc0671,round3_20160313,1678,0.238,GN_Arth_SynF,N1,92.692190771,-700.480083341,h_1_2:bc0671
Neutrophils,healthy,Healthy 1,h_1_2,bc0763,round3_20160313,1395,0.143,GN_Arth_SynF,N1,326.679749563,-644.122922272,h_1_2:bc0763
Neutrophils,healthy,Healthy 1,h_1_2,bc1001,round3_20160313,1211,0.248,GN_Arth_SynF,N1,348.365054967,-647.229143967,h_1_2:bc1001
Neutrophils,healthy,Healthy 2,h_2_1,bc0299,round2_20151217,2388,0.168,GN_Bl,N1,-75.6818800909,-728.512787983,h_2_1:bc0299
Neutrophils,healthy,Healthy 1,h_1_1,bc0625,round1_20151128,5261,0.133,GN_Arth_SynF,N1,-52.136703925,-729.431763827,h_1_1:bc0625
Neutrophils,healthy,Healthy 2,h_2_1,bc0317,round2_20151217,1949,0,GN_Arth_SynF,N1,223.084825296,-840.06924946,h_2_1:bc0317
Neutrophils,healthy,Healthy 1,h_1_2,bc0736,round3_20160313,1360,0.368,GN_Arth_SynF,N1,326.377037065,-620.99229141,h_1_2:bc0736
Neutrophils,healthy,Healthy 1,h_1_1,bc0032,round1_20151128,9053,0.077,GN_Bl,N1,68.2373912794,-772.599250754,h_1_1:bc0032
Neutrophils,healthy,Healthy 2,h_2_1,bc0228,round2_20151217,3636,0,GN_Bl,N1,82.0141853695,-822.367769762,h_2_1:bc0228
Neutrophils,healthy,Healthy 2,h_2_3,bc0319,round3_20160313,3339,0.15,GN_Bl,N1,-54.2213343544,-680.031784035,h_2_3:bc0319
Neutrophils,healthy,Healthy 1,h_1_2,bc0079,round3_20160313,3106,0.547,GN_Bl,N1,-151.192220744,-726.361008763,h_1_2:bc0079
Neutrophils,healthy,Healthy 1,h_1_1,bc1127,round1_20151128,2646,0,GN_Bl,N1,63.2000180897,-754.53781899,h_1_1:bc1127
Neutrophils,healthy,Healthy 2,h_2_1,bc1277,round2_20151217,1232,0.081,GN_Bl,N1,341.496822446,-813.420876292,h_2_1:bc1277
Neutrophils,healthy,Healthy 2,h_2_3,bc1045,round3_20160313,1554,0.129,GN_Bl,N1,-109.71316912,-729.643574869,h_2_3:bc1045
Neutrophils,healthy,Healthy 1,h_1_2,bc1216,round3_20160313,1112,0.54,GN_Arth_SynF,N1,277.928792313,-603.778284988,h_1_2:bc1216
Neutrophils,healthy,Healthy 2,h_2_3,bc0482,round3_20160313,1978,0.051,GN_Arth_SynF,N1,375.939930613,-651.869886392,h_2_3:bc0482
Neutrophils,healthy,Healthy 2,h_2_1,bc1050,round2_20151217,1477,0.068,GN_Bl,N1,163.380389827,-784.152374962,h_2_1:bc1050
Neutrophils,healthy,Healthy 1,h_1_2,bc0011,round3_20160313,5432,0.221,GN_Bl,N1,-32.9680561332,-675.78314858,h_1_2:bc0011
Neutrophils,healthy,Healthy 2,h_2_1,bc0140,round2_20151217,2655,0,GN_Arth_SynF,N1,411.020569504,-749.619947172,h_2_1:bc0140
Neutrophils,healthy,Healthy 2,h_2_2,bc413,round3_20160313,1687,0.948,GN_Bl,N1,301.542323029,-723.566545689,h_2_2:bc413
Neutrophils,healthy,Healthy 1,h_1_1,bc1260,round1_20151128,2341,0.256,GN_Bl,N1,69.2187052052,-709.02861163,h_1_1:bc1260
Neutrophils,healthy,Healthy 1,h_1_2,bc0778,round3_20160313,1999,0.1,GN_Bl,N1,-9.1951858807,-664.565969414,h_1_2:bc0778
